datetime,zone_prev,value,unit,source,import,export,zone_CI,carbonIntensity,emissionFactorType,isEstimated,estimationMethod,day_of_week,month,hour_of_day,year,Gas_price,Oil_Price
2022-01-03 11:00:00+00:00,DK-DK1,72.5,EUR/MWh,nordpool.com,{},"{'DE': 933, 'NL': 381, 'DK-DK2': 601, 'NO-NO2': 1102, 'SE-SE3': 358}",DK-DK1,96,lifecycle,True,SANDBOX_MODE_DATA,0,1,11,2022,80.43399810791016,78.25
2022-01-03 11:00:00+00:00,DK-DK1,72.5,EUR/MWh,nordpool.com,{},"{'DE': 933, 'NL': 381, 'DK-DK2': 601, 'NO-NO2': 1102, 'SE-SE3': 358}",DK-DK2,113,lifecycle,True,SANDBOX_MODE_DATA,0,1,11,2022,80.43399810791016,78.25
2022-01-03 11:00:00+00:00,DK-DK1,72.5,EUR/MWh,nordpool.com,{'DE': 28},"{'DE': 7, 'DK-DK1': 515, 'SE-SE4': 808}",DK-DK1,96,lifecycle,True,SANDBOX_MODE_DATA,0,1,11,2022,80.43399810791016,78.25
2022-01-03 11:00:00+00:00,DK-DK1,72.5,EUR/MWh,nordpool.com,{'DE': 28},"{'DE': 7, 'DK-DK1': 515, 'SE-SE4': 808}",DK-DK2,113,lifecycle,True,SANDBOX_MODE_DATA,0,1,11,2022,80.43399810791016,78.25
2022-01-03 12:00:00+00:00,DK-DK1,88.52,EUR/MWh,nordpool.com,{},"{'DE': 713, 'NL': 526, 'DK-DK2': 563, 'NO-NO2': 897, 'SE-SE3': 459}",DK-DK1,103,lifecycle,True,SANDBOX_MODE_DATA,0,1,12,2022,80.43399810791016,78.25
2022-01-03 12:00:00+00:00,DK-DK1,88.52,EUR/MWh,nordpool.com,{},"{'DE': 713, 'NL': 526, 'DK-DK2': 563, 'NO-NO2': 897, 'SE-SE3': 459}",DK-DK2,119,lifecycle,True,SANDBOX_MODE_DATA,0,1,12,2022,80.43399810791016,78.25
2022-01-03 12:00:00+00:00,DK-DK1,88.52,EUR/MWh,nordpool.com,{'DE': 36},"{'DK-DK1': 624, 'SE-SE4': 697}",DK-DK1,103,lifecycle,True,SANDBOX_MODE_DATA,0,1,12,2022,80.43399810791016,78.25
2022-01-03 12:00:00+00:00,DK-DK1,88.52,EUR/MWh,nordpool.com,{'DE': 36},"{'DK-DK1': 624, 'SE-SE4': 697}",DK-DK2,119,lifecycle,True,SANDBOX_MODE_DATA,0,1,12,2022,80.43399810791016,78.25
2022-01-03 13:00:00+00:00,DK-DK1,84.09,EUR/MWh,nordpool.com,{},"{'DE': 732, 'NL': 520, 'DK-DK2': 630, 'NO-NO2': 1139, 'SE-SE3': 582}",DK-DK1,109,lifecycle,True,SANDBOX_MODE_DATA,0,1,13,2022,80.43399810791016,78.25
2022-01-03 13:00:00+00:00,DK-DK1,84.09,EUR/MWh,nordpool.com,{},"{'DE': 732, 'NL': 520, 'DK-DK2': 630, 'NO-NO2': 1139, 'SE-SE3': 582}",DK-DK2,119,lifecycle,True,SANDBOX_MODE_DATA,0,1,13,2022,80.43399810791016,78.25
2022-01-03 13:00:00+00:00,DK-DK1,84.09,EUR/MWh,nordpool.com,{'DE': 426},"{'DK-DK1': 557, 'SE-SE4': 176}",DK-DK1,109,lifecycle,True,SANDBOX_MODE_DATA,0,1,13,2022,80.43399810791016,78.25
2022-01-03 13:00:00+00:00,DK-DK1,84.09,EUR/MWh,nordpool.com,{'DE': 426},"{'DK-DK1': 557, 'SE-SE4': 176}",DK-DK2,119,lifecycle,True,SANDBOX_MODE_DATA,0,1,13,2022,80.43399810791016,78.25
2022-01-03 14:00:00+00:00,DK-DK1,86.95,EUR/MWh,nordpool.com,{},"{'DE': 995, 'NL': 470, 'DK-DK2': 581, 'NO-NO2': 1127, 'SE-SE3': 764}",DK-DK1,194,lifecycle,True,SANDBOX_MODE_DATA,0,1,14,2022,80.43399810791016,78.25
2022-01-03 14:00:00+00:00,DK-DK1,86.95,EUR/MWh,nordpool.com,{},"{'DE': 995, 'NL': 470, 'DK-DK2': 581, 'NO-NO2': 1127, 'SE-SE3': 764}",DK-DK2,171,lifecycle,True,SANDBOX_MODE_DATA,0,1,14,2022,80.43399810791016,78.25
2022-01-03 14:00:00+00:00,DK-DK1,86.95,EUR/MWh,nordpool.com,{'DE': 442},"{'DK-DK1': 719, 'SE-SE4': 333}",DK-DK1,194,lifecycle,True,SANDBOX_MODE_DATA,0,1,14,2022,80.43399810791016,78.25
2022-01-03 14:00:00+00:00,DK-DK1,86.95,EUR/MWh,nordpool.com,{'DE': 442},"{'DK-DK1': 719, 'SE-SE4': 333}",DK-DK2,171,lifecycle,True,SANDBOX_MODE_DATA,0,1,14,2022,80.43399810791016,78.25
2022-01-03 15:00:00+00:00,DK-DK1,99.06,EUR/MWh,nordpool.com,{},"{'DE': 879, 'NL': 488, 'DK-DK2': 519, 'NO-NO2': 1218, 'SE-SE3': 674}",DK-DK1,178,lifecycle,True,SANDBOX_MODE_DATA,0,1,15,2022,80.43399810791016,78.25
2022-01-03 15:00:00+00:00,DK-DK1,99.06,EUR/MWh,nordpool.com,{},"{'DE': 879, 'NL': 488, 'DK-DK2': 519, 'NO-NO2': 1218, 'SE-SE3': 674}",DK-DK2,166,lifecycle,True,SANDBOX_MODE_DATA,0,1,15,2022,80.43399810791016,78.25
2022-01-03 15:00:00+00:00,DK-DK1,99.06,EUR/MWh,nordpool.com,{'DE': 509},"{'DK-DK1': 725, 'SE-SE4': 341}",DK-DK1,178,lifecycle,True,SANDBOX_MODE_DATA,0,1,15,2022,80.43399810791016,78.25
2022-01-03 15:00:00+00:00,DK-DK1,99.06,EUR/MWh,nordpool.com,{'DE': 509},"{'DK-DK1': 725, 'SE-SE4': 341}",DK-DK2,166,lifecycle,True,SANDBOX_MODE_DATA,0,1,15,2022,80.43399810791016,78.25
2022-01-03 16:00:00+00:00,DK-DK1,133.38,EUR/MWh,nordpool.com,{},"{'DE': 948, 'NL': 464, 'DK-DK2': 445, 'NO-NO2': 957, 'SE-SE3': 592}",DK-DK1,228,lifecycle,True,SANDBOX_MODE_DATA,0,1,16,2022,80.43399810791016,78.25
2022-01-03 16:00:00+00:00,DK-DK1,133.38,EUR/MWh,nordpool.com,{},"{'DE': 948, 'NL': 464, 'DK-DK2': 445, 'NO-NO2': 957, 'SE-SE3': 592}",DK-DK2,205,lifecycle,True,SANDBOX_MODE_DATA,0,1,16,2022,80.43399810791016,78.25
2022-01-03 16:00:00+00:00,DK-DK1,133.38,EUR/MWh,nordpool.com,{'DE': 437},"{'DK-DK1': 494, 'SE-SE4': 253}",DK-DK1,228,lifecycle,True,SANDBOX_MODE_DATA,0,1,16,2022,80.43399810791016,78.25
2022-01-03 16:00:00+00:00,DK-DK1,133.38,EUR/MWh,nordpool.com,{'DE': 437},"{'DK-DK1': 494, 'SE-SE4': 253}",DK-DK2,205,lifecycle,True,SANDBOX_MODE_DATA,0,1,16,2022,80.43399810791016,78.25
2022-01-03 17:00:00+00:00,DK-DK1,126.41,EUR/MWh,nordpool.com,{},"{'DE': 871, 'NL': 548, 'DK-DK2': 488, 'NO-NO2': 1039, 'SE-SE3': 419}",DK-DK1,180,lifecycle,True,SANDBOX_MODE_DATA,0,1,17,2022,80.43399810791016,78.25
2022-01-03 17:00:00+00:00,DK-DK1,126.41,EUR/MWh,nordpool.com,{},"{'DE': 871, 'NL': 548, 'DK-DK2': 488, 'NO-NO2': 1039, 'SE-SE3': 419}",DK-DK2,165,lifecycle,True,SANDBOX_MODE_DATA,0,1,17,2022,80.43399810791016,78.25
2022-01-03 17:00:00+00:00,DK-DK1,126.41,EUR/MWh,nordpool.com,{'DE': 494},"{'DK-DK1': 528, 'SE-SE4': 267}",DK-DK1,180,lifecycle,True,SANDBOX_MODE_DATA,0,1,17,2022,80.43399810791016,78.25
2022-01-03 17:00:00+00:00,DK-DK1,126.41,EUR/MWh,nordpool.com,{'DE': 494},"{'DK-DK1': 528, 'SE-SE4': 267}",DK-DK2,165,lifecycle,True,SANDBOX_MODE_DATA,0,1,17,2022,80.43399810791016,78.25
2022-01-03 18:00:00+00:00,DK-DK1,95.2,EUR/MWh,nordpool.com,{'SE-SE3': 107},"{'DE': 904, 'NL': 460, 'DK-DK2': 680, 'NO-NO2': 1239, 'SE-SE3': 6}",DK-DK1,153,lifecycle,True,SANDBOX_MODE_DATA,0,1,18,2022,80.43399810791016,78.25
2022-01-03 18:00:00+00:00,DK-DK1,95.2,EUR/MWh,nordpool.com,{'SE-SE3': 107},"{'DE': 904, 'NL': 460, 'DK-DK2': 680, 'NO-NO2': 1239, 'SE-SE3': 6}",DK-DK2,144,lifecycle,True,SANDBOX_MODE_DATA,0,1,18,2022,80.43399810791016,78.25
2022-01-03 18:00:00+00:00,DK-DK1,95.2,EUR/MWh,nordpool.com,{'DE': 558},"{'DK-DK1': 489, 'SE-SE4': 254}",DK-DK1,153,lifecycle,True,SANDBOX_MODE_DATA,0,1,18,2022,80.43399810791016,78.25
2022-01-03 18:00:00+00:00,DK-DK1,95.2,EUR/MWh,nordpool.com,{'DE': 558},"{'DK-DK1': 489, 'SE-SE4': 254}",DK-DK2,144,lifecycle,True,SANDBOX_MODE_DATA,0,1,18,2022,80.43399810791016,78.25
2022-01-03 19:00:00+00:00,DK-DK1,144.56,EUR/MWh,nordpool.com,{'SE-SE3': 283},"{'DE': 660, 'NL': 580, 'DK-DK2': 626, 'NO-NO2': 1157}",DK-DK1,174,lifecycle,True,SANDBOX_MODE_DATA,0,1,19,2022,80.43399810791016,78.25
2022-01-03 19:00:00+00:00,DK-DK1,144.56,EUR/MWh,nordpool.com,{'SE-SE3': 283},"{'DE': 660, 'NL': 580, 'DK-DK2': 626, 'NO-NO2': 1157}",DK-DK2,138,lifecycle,True,SANDBOX_MODE_DATA,0,1,19,2022,80.43399810791016,78.25
2022-01-03 19:00:00+00:00,DK-DK1,144.56,EUR/MWh,nordpool.com,{'DE': 625},"{'DK-DK1': 456, 'SE-SE4': 190}",DK-DK1,174,lifecycle,True,SANDBOX_MODE_DATA,0,1,19,2022,80.43399810791016,78.25
2022-01-03 19:00:00+00:00,DK-DK1,144.56,EUR/MWh,nordpool.com,{'DE': 625},"{'DK-DK1': 456, 'SE-SE4': 190}",DK-DK2,138,lifecycle,True,SANDBOX_MODE_DATA,0,1,19,2022,80.43399810791016,78.25
2022-01-03 20:00:00+00:00,DK-DK1,86.67,EUR/MWh,nordpool.com,{'SE-SE3': 536},"{'DE': 907, 'NL': 678, 'DK-DK2': 498, 'NO-NO2': 932}",DK-DK1,231,lifecycle,True,SANDBOX_MODE_DATA,0,1,20,2022,80.43399810791016,78.25
2022-01-03 20:00:00+00:00,DK-DK1,86.67,EUR/MWh,nordpool.com,{'SE-SE3': 536},"{'DE': 907, 'NL': 678, 'DK-DK2': 498, 'NO-NO2': 932}",DK-DK2,155,lifecycle,True,SANDBOX_MODE_DATA,0,1,20,2022,80.43399810791016,78.25
2022-01-03 20:00:00+00:00,DK-DK1,86.67,EUR/MWh,nordpool.com,{'DE': 511},"{'DK-DK1': 622, 'SE-SE4': 287}",DK-DK1,231,lifecycle,True,SANDBOX_MODE_DATA,0,1,20,2022,80.43399810791016,78.25
2022-01-03 20:00:00+00:00,DK-DK1,86.67,EUR/MWh,nordpool.com,{'DE': 511},"{'DK-DK1': 622, 'SE-SE4': 287}",DK-DK2,155,lifecycle,True,SANDBOX_MODE_DATA,0,1,20,2022,80.43399810791016,78.25
2022-01-03 21:00:00+00:00,DK-DK1,100.77,EUR/MWh,nordpool.com,"{'DK-DK2': 105, 'SE-SE3': 318}","{'DE': 688, 'NL': 728, 'DK-DK2': 29, 'NO-NO2': 1266}",DK-DK1,226,lifecycle,True,SANDBOX_MODE_DATA,0,1,21,2022,80.43399810791016,78.25
2022-01-03 21:00:00+00:00,DK-DK1,100.77,EUR/MWh,nordpool.com,"{'DK-DK2': 105, 'SE-SE3': 318}","{'DE': 688, 'NL': 728, 'DK-DK2': 29, 'NO-NO2': 1266}",DK-DK2,118,lifecycle,True,SANDBOX_MODE_DATA,0,1,21,2022,80.43399810791016,78.25
2022-01-03 21:00:00+00:00,DK-DK1,100.77,EUR/MWh,nordpool.com,"{'DE': 577, 'DK-DK1': 148, 'SE-SE4': 151}",{'DK-DK1': 19},DK-DK1,226,lifecycle,True,SANDBOX_MODE_DATA,0,1,21,2022,80.43399810791016,78.25
2022-01-03 21:00:00+00:00,DK-DK1,100.77,EUR/MWh,nordpool.com,"{'DE': 577, 'DK-DK1': 148, 'SE-SE4': 151}",{'DK-DK1': 19},DK-DK2,118,lifecycle,True,SANDBOX_MODE_DATA,0,1,21,2022,80.43399810791016,78.25
2022-01-03 22:00:00+00:00,DK-DK1,85.42,EUR/MWh,nordpool.com,"{'DK-DK2': 304, 'SE-SE3': 361}","{'DE': 729, 'NL': 570, 'NO-NO2': 1016}",DK-DK1,287,lifecycle,True,SANDBOX_MODE_DATA,0,1,22,2022,80.43399810791016,78.25
2022-01-03 22:00:00+00:00,DK-DK1,85.42,EUR/MWh,nordpool.com,"{'DK-DK2': 304, 'SE-SE3': 361}","{'DE': 729, 'NL': 570, 'NO-NO2': 1016}",DK-DK2,133,lifecycle,True,SANDBOX_MODE_DATA,0,1,22,2022,80.43399810791016,78.25
2022-01-03 22:00:00+00:00,DK-DK1,85.42,EUR/MWh,nordpool.com,"{'DE': 652, 'DK-DK1': 302, 'SE-SE4': 268}",{},DK-DK1,287,lifecycle,True,SANDBOX_MODE_DATA,0,1,22,2022,80.43399810791016,78.25
2022-01-03 22:00:00+00:00,DK-DK1,85.42,EUR/MWh,nordpool.com,"{'DE': 652, 'DK-DK1': 302, 'SE-SE4': 268}",{},DK-DK2,133,lifecycle,True,SANDBOX_MODE_DATA,0,1,22,2022,80.43399810791016,78.25
2022-01-03 23:00:00+00:00,DK-DK1,116.84,EUR/MWh,nordpool.com,"{'DK-DK2': 183, 'SE-SE3': 408}","{'DE': 974, 'NL': 622, 'NO-NO2': 1191}",DK-DK1,226,lifecycle,True,SANDBOX_MODE_DATA,0,1,23,2022,80.43399810791016,78.25
2022-01-03 23:00:00+00:00,DK-DK1,116.84,EUR/MWh,nordpool.com,"{'DK-DK2': 183, 'SE-SE3': 408}","{'DE': 974, 'NL': 622, 'NO-NO2': 1191}",DK-DK2,90,lifecycle,True,SANDBOX_MODE_DATA,0,1,23,2022,80.43399810791016,78.25
2022-01-03 23:00:00+00:00,DK-DK1,116.84,EUR/MWh,nordpool.com,"{'DE': 554, 'DK-DK1': 276, 'SE-SE4': 436}",{},DK-DK1,226,lifecycle,True,SANDBOX_MODE_DATA,0,1,23,2022,80.43399810791016,78.25
2022-01-03 23:00:00+00:00,DK-DK1,116.84,EUR/MWh,nordpool.com,"{'DE': 554, 'DK-DK1': 276, 'SE-SE4': 436}",{},DK-DK2,90,lifecycle,True,SANDBOX_MODE_DATA,0,1,23,2022,80.43399810791016,78.25
2022-01-04 00:00:00+00:00,DK-DK1,133.93,EUR/MWh,nordpool.com,"{'DK-DK2': 134, 'SE-SE3': 308}","{'DE': 843, 'NL': 579, 'NO-NO2': 990}",DK-DK1,356,lifecycle,True,SANDBOX_MODE_DATA,1,1,0,2022,88.74099731445312,79.39
2022-01-04 00:00:00+00:00,DK-DK1,133.93,EUR/MWh,nordpool.com,"{'DK-DK2': 134, 'SE-SE3': 308}","{'DE': 843, 'NL': 579, 'NO-NO2': 990}",DK-DK2,134,lifecycle,True,SANDBOX_MODE_DATA,1,1,0,2022,88.74099731445312,79.39
2022-01-04 00:00:00+00:00,DK-DK1,133.93,EUR/MWh,nordpool.com,"{'DE': 460, 'DK-DK1': 152, 'SE-SE4': 247}",{},DK-DK1,356,lifecycle,True,SANDBOX_MODE_DATA,1,1,0,2022,88.74099731445312,79.39
2022-01-04 00:00:00+00:00,DK-DK1,133.93,EUR/MWh,nordpool.com,"{'DE': 460, 'DK-DK1': 152, 'SE-SE4': 247}",{},DK-DK2,134,lifecycle,True,SANDBOX_MODE_DATA,1,1,0,2022,88.74099731445312,79.39
2022-01-04 01:00:00+00:00,DK-DK1,79.97,EUR/MWh,nordpool.com,"{'DK-DK2': 434, 'SE-SE3': 455}","{'DE': 998, 'NL': 571, 'NO-NO2': 1033}",DK-DK1,297,lifecycle,True,SANDBOX_MODE_DATA,1,1,1,2022,88.74099731445312,79.39
2022-01-04 01:00:00+00:00,DK-DK1,79.97,EUR/MWh,nordpool.com,"{'DK-DK2': 434, 'SE-SE3': 455}","{'DE': 998, 'NL': 571, 'NO-NO2': 1033}",DK-DK2,108,lifecycle,True,SANDBOX_MODE_DATA,1,1,1,2022,88.74099731445312,79.39
2022-01-04 01:00:00+00:00,DK-DK1,79.97,EUR/MWh,nordpool.com,"{'DE': 708, 'DK-DK1': 432, 'SE-SE4': 672}",{},DK-DK1,297,lifecycle,True,SANDBOX_MODE_DATA,1,1,1,2022,88.74099731445312,79.39
2022-01-04 01:00:00+00:00,DK-DK1,79.97,EUR/MWh,nordpool.com,"{'DE': 708, 'DK-DK1': 432, 'SE-SE4': 672}",{},DK-DK2,108,lifecycle,True,SANDBOX_MODE_DATA,1,1,1,2022,88.74099731445312,79.39
2022-01-04 02:00:00+00:00,DK-DK1,81.93,EUR/MWh,nordpool.com,"{'DK-DK2': 465, 'SE-SE3': 272}","{'DE': 280, 'NL': 107, 'NO-NO2': 1270}",DK-DK1,279,lifecycle,True,SANDBOX_MODE_DATA,1,1,2,2022,88.74099731445312,79.39
2022-01-04 02:00:00+00:00,DK-DK1,81.93,EUR/MWh,nordpool.com,"{'DK-DK2': 465, 'SE-SE3': 272}","{'DE': 280, 'NL': 107, 'NO-NO2': 1270}",DK-DK2,116,lifecycle,True,SANDBOX_MODE_DATA,1,1,2,2022,88.74099731445312,79.39
2022-01-04 02:00:00+00:00,DK-DK1,81.93,EUR/MWh,nordpool.com,"{'DE': 590, 'DK-DK1': 661, 'SE-SE4': 888}",{},DK-DK1,279,lifecycle,True,SANDBOX_MODE_DATA,1,1,2,2022,88.74099731445312,79.39
2022-01-04 02:00:00+00:00,DK-DK1,81.93,EUR/MWh,nordpool.com,"{'DE': 590, 'DK-DK1': 661, 'SE-SE4': 888}",{},DK-DK2,116,lifecycle,True,SANDBOX_MODE_DATA,1,1,2,2022,88.74099731445312,79.39
2022-01-04 03:00:00+00:00,DK-DK1,99.3,EUR/MWh,nordpool.com,"{'DK-DK2': 522, 'SE-SE3': 418}","{'DE': 164, 'NL': 237, 'NO-NO2': 1058}",DK-DK1,256,lifecycle,True,SANDBOX_MODE_DATA,1,1,3,2022,88.74099731445312,79.39
2022-01-04 03:00:00+00:00,DK-DK1,99.3,EUR/MWh,nordpool.com,"{'DK-DK2': 522, 'SE-SE3': 418}","{'DE': 164, 'NL': 237, 'NO-NO2': 1058}",DK-DK2,116,lifecycle,True,SANDBOX_MODE_DATA,1,1,3,2022,88.74099731445312,79.39
2022-01-04 03:00:00+00:00,DK-DK1,99.3,EUR/MWh,nordpool.com,"{'DE': 630, 'DK-DK1': 642, 'SE-SE4': 793}",{},DK-DK1,256,lifecycle,True,SANDBOX_MODE_DATA,1,1,3,2022,88.74099731445312,79.39
2022-01-04 03:00:00+00:00,DK-DK1,99.3,EUR/MWh,nordpool.com,"{'DE': 630, 'DK-DK1': 642, 'SE-SE4': 793}",{},DK-DK2,116,lifecycle,True,SANDBOX_MODE_DATA,1,1,3,2022,88.74099731445312,79.39
2022-01-04 04:00:00+00:00,DK-DK1,92.25,EUR/MWh,nordpool.com,"{'DE': 217, 'DK-DK2': 643, 'SE-SE3': 397}","{'NL': 148, 'NO-NO2': 658}",DK-DK1,269,lifecycle,True,SANDBOX_MODE_DATA,1,1,4,2022,88.74099731445312,79.39
2022-01-04 04:00:00+00:00,DK-DK1,92.25,EUR/MWh,nordpool.com,"{'DE': 217, 'DK-DK2': 643, 'SE-SE3': 397}","{'NL': 148, 'NO-NO2': 658}",DK-DK2,146,lifecycle,True,SANDBOX_MODE_DATA,1,1,4,2022,88.74099731445312,79.39
2022-01-04 04:00:00+00:00,DK-DK1,92.25,EUR/MWh,nordpool.com,"{'DE': 524, 'DK-DK1': 509, 'SE-SE4': 1275}",{},DK-DK1,269,lifecycle,True,SANDBOX_MODE_DATA,1,1,4,2022,88.74099731445312,79.39
2022-01-04 04:00:00+00:00,DK-DK1,92.25,EUR/MWh,nordpool.com,"{'DE': 524, 'DK-DK1': 509, 'SE-SE4': 1275}",{},DK-DK2,146,lifecycle,True,SANDBOX_MODE_DATA,1,1,4,2022,88.74099731445312,79.39
2022-01-04 05:00:00+00:00,DK-DK1,113.11,EUR/MWh,nordpool.com,"{'DE': 614, 'DK-DK2': 293, 'NO-NO2': 27, 'SE-SE3': 421}","{'NL': 33, 'NO-NO2': 60}",DK-DK1,345,lifecycle,True,SANDBOX_MODE_DATA,1,1,5,2022,88.74099731445312,79.39
2022-01-04 05:00:00+00:00,DK-DK1,113.11,EUR/MWh,nordpool.com,"{'DE': 614, 'DK-DK2': 293, 'NO-NO2': 27, 'SE-SE3': 421}","{'NL': 33, 'NO-NO2': 60}",DK-DK2,216,lifecycle,True,SANDBOX_MODE_DATA,1,1,5,2022,88.74099731445312,79.39
2022-01-04 05:00:00+00:00,DK-DK1,113.11,EUR/MWh,nordpool.com,"{'DE': 484, 'DK-DK1': 334, 'SE-SE4': 892}",{},DK-DK1,345,lifecycle,True,SANDBOX_MODE_DATA,1,1,5,2022,88.74099731445312,79.39
2022-01-04 05:00:00+00:00,DK-DK1,113.11,EUR/MWh,nordpool.com,"{'DE': 484, 'DK-DK1': 334, 'SE-SE4': 892}",{},DK-DK2,216,lifecycle,True,SANDBOX_MODE_DATA,1,1,5,2022,88.74099731445312,79.39
2022-01-04 06:00:00+00:00,DK-DK1,208.88,EUR/MWh,nordpool.com,"{'DE': 869, 'NL': 179, 'DK-DK2': 28, 'NO-NO2': 182, 'SE-SE3': 434}",{'DK-DK2': 14},DK-DK1,231,lifecycle,True,SANDBOX_MODE_DATA,1,1,6,2022,88.74099731445312,79.39
2022-01-04 06:00:00+00:00,DK-DK1,208.88,EUR/MWh,nordpool.com,"{'DE': 869, 'NL': 179, 'DK-DK2': 28, 'NO-NO2': 182, 'SE-SE3': 434}",{'DK-DK2': 14},DK-DK2,160,lifecycle,True,SANDBOX_MODE_DATA,1,1,6,2022,88.74099731445312,79.39
2022-01-04 06:00:00+00:00,DK-DK1,208.88,EUR/MWh,nordpool.com,"{'DE': 215, 'DK-DK1': 36, 'SE-SE4': 684}",{'DK-DK1': 16},DK-DK1,231,lifecycle,True,SANDBOX_MODE_DATA,1,1,6,2022,88.74099731445312,79.39
2022-01-04 06:00:00+00:00,DK-DK1,208.88,EUR/MWh,nordpool.com,"{'DE': 215, 'DK-DK1': 36, 'SE-SE4': 684}",{'DK-DK1': 16},DK-DK2,160,lifecycle,True,SANDBOX_MODE_DATA,1,1,6,2022,88.74099731445312,79.39
2022-01-04 07:00:00+00:00,DK-DK1,159.74,EUR/MWh,nordpool.com,"{'DE': 539, 'NL': 5, 'NO-NO2': 472, 'SE-SE3': 511}","{'NL': 44, 'DK-DK2': 350}",DK-DK1,274,lifecycle,True,SANDBOX_MODE_DATA,1,1,7,2022,88.74099731445312,79.39
2022-01-04 07:00:00+00:00,DK-DK1,159.74,EUR/MWh,nordpool.com,"{'DE': 539, 'NL': 5, 'NO-NO2': 472, 'SE-SE3': 511}","{'NL': 44, 'DK-DK2': 350}",DK-DK2,206,lifecycle,True,SANDBOX_MODE_DATA,1,1,7,2022,88.74099731445312,79.39
2022-01-04 07:00:00+00:00,DK-DK1,159.74,EUR/MWh,nordpool.com,"{'DE': 734, 'SE-SE4': 693}",{'DK-DK1': 361},DK-DK1,274,lifecycle,True,SANDBOX_MODE_DATA,1,1,7,2022,88.74099731445312,79.39
2022-01-04 07:00:00+00:00,DK-DK1,159.74,EUR/MWh,nordpool.com,"{'DE': 734, 'SE-SE4': 693}",{'DK-DK1': 361},DK-DK2,206,lifecycle,True,SANDBOX_MODE_DATA,1,1,7,2022,88.74099731445312,79.39
2022-01-04 08:00:00+00:00,DK-DK1,132.15,EUR/MWh,nordpool.com,"{'DE': 767, 'NO-NO2': 591, 'SE-SE3': 465}","{'NL': 380, 'DK-DK2': 161}",DK-DK1,309,lifecycle,True,SANDBOX_MODE_DATA,1,1,8,2022,88.74099731445312,79.39
2022-01-04 08:00:00+00:00,DK-DK1,132.15,EUR/MWh,nordpool.com,"{'DE': 767, 'NO-NO2': 591, 'SE-SE3': 465}","{'NL': 380, 'DK-DK2': 161}",DK-DK2,219,lifecycle,True,SANDBOX_MODE_DATA,1,1,8,2022,88.74099731445312,79.39
2022-01-04 08:00:00+00:00,DK-DK1,132.15,EUR/MWh,nordpool.com,"{'DE': 399, 'SE-SE4': 963}",{'DK-DK1': 161},DK-DK1,309,lifecycle,True,SANDBOX_MODE_DATA,1,1,8,2022,88.74099731445312,79.39
2022-01-04 08:00:00+00:00,DK-DK1,132.15,EUR/MWh,nordpool.com,"{'DE': 399, 'SE-SE4': 963}",{'DK-DK1': 161},DK-DK2,219,lifecycle,True,SANDBOX_MODE_DATA,1,1,8,2022,88.74099731445312,79.39
2022-01-04 09:00:00+00:00,DK-DK1,170.54,EUR/MWh,nordpool.com,"{'DE': 543, 'NO-NO2': 429, 'SE-SE3': 579}","{'NL': 560, 'DK-DK2': 187}",DK-DK1,210,lifecycle,True,SANDBOX_MODE_DATA,1,1,9,2022,88.74099731445312,79.39
2022-01-04 09:00:00+00:00,DK-DK1,170.54,EUR/MWh,nordpool.com,"{'DE': 543, 'NO-NO2': 429, 'SE-SE3': 579}","{'NL': 560, 'DK-DK2': 187}",DK-DK2,169,lifecycle,True,SANDBOX_MODE_DATA,1,1,9,2022,88.74099731445312,79.39
2022-01-04 09:00:00+00:00,DK-DK1,170.54,EUR/MWh,nordpool.com,"{'DE': 340, 'SE-SE4': 1078}",{'DK-DK1': 154},DK-DK1,210,lifecycle,True,SANDBOX_MODE_DATA,1,1,9,2022,88.74099731445312,79.39
2022-01-04 09:00:00+00:00,DK-DK1,170.54,EUR/MWh,nordpool.com,"{'DE': 340, 'SE-SE4': 1078}",{'DK-DK1': 154},DK-DK2,169,lifecycle,True,SANDBOX_MODE_DATA,1,1,9,2022,88.74099731445312,79.39
2022-01-04 10:00:00+00:00,DK-DK1,130.0,EUR/MWh,nordpool.com,"{'DE': 458, 'NO-NO2': 514, 'SE-SE3': 438}","{'NL': 450, 'DK-DK2': 490}",DK-DK1,213,lifecycle,True,SANDBOX_MODE_DATA,1,1,10,2022,88.74099731445312,79.39
2022-01-04 10:00:00+00:00,DK-DK1,130.0,EUR/MWh,nordpool.com,"{'DE': 458, 'NO-NO2': 514, 'SE-SE3': 438}","{'NL': 450, 'DK-DK2': 490}",DK-DK2,179,lifecycle,True,SANDBOX_MODE_DATA,1,1,10,2022,88.74099731445312,79.39
2022-01-04 10:00:00+00:00,DK-DK1,130.0,EUR/MWh,nordpool.com,"{'DE': 646, 'SE-SE4': 1024}",{'DK-DK1': 492},DK-DK1,213,lifecycle,True,SANDBOX_MODE_DATA,1,1,10,2022,88.74099731445312,79.39
2022-01-04 10:00:00+00:00,DK-DK1,130.0,EUR/MWh,nordpool.com,"{'DE': 646, 'SE-SE4': 1024}",{'DK-DK1': 492},DK-DK2,179,lifecycle,True,SANDBOX_MODE_DATA,1,1,10,2022,88.74099731445312,79.39
2022-01-04 11:00:00+00:00,DK-DK1,151.6,EUR/MWh,nordpool.com,"{'DE': 529, 'NO-NO2': 305, 'SE-SE3': 327}","{'NL': 417, 'DK-DK2': 175}",DK-DK1,203,lifecycle,True,SANDBOX_MODE_DATA,1,1,11,2022,88.74099731445312,79.39
